,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact,Season
3244,1,EDM,,Pontus Aberg ,,,4,00:00:45,00:00:45,EDM,2018-03-24,1,1,45.0,EDM,1.0,0.0,Go-Ahead Goal,2018
3245,1,EDM,,Connor McDavid , Ty Rattie,Adam Larsson,37,00:15:32,00:15:32,EDM,2018-03-24,2,2,932.0,EDM,2.0,0.0,Insurance Goal,2018
3246,1,LAK,,Jake Muzzin , Tanner Pearson,Jeff Carter,8,00:16:00,00:16:00,EDM,2018-03-24,3,1,960.0,EDM,2.0,1.0,Go-Ahead Goal,2018
3247,2,EDM,,Connor McDavid , Anton Slepyshev,Andrej Sekera,38,00:24:08,00:04:08,EDM,2018-03-24,4,3,1448.0,EDM,3.0,1.0,Insurance Goal,2018
3248,2,LAK,,Jeff Carter , Tobias Rieder,Tanner Pearson,9,00:26:19,00:06:19,EDM,2018-03-24,5,2,1579.0,EDM,3.0,2.0,Go-Ahead Goal,2018
3258,1,EDM,,Ryan Nugent-Hopkins , Connor McDavid,,22,00:03:37,00:03:37,EDM,2018-03-27,1,1,217.0,CBJ,1.0,0.0,Go-Ahead Goal,2018
3259,1,EDM,SH,Connor McDavid , Ryan Nugent-Hopkins,Matt Benning,40,00:06:06,00:06:06,EDM,2018-03-27,2,2,366.0,CBJ,2.0,0.0,Insurance Goal,2018
3260,1,EDM,PP,Drake Caggiula , Leon Draisaitl,Connor McDavid,13,00:10:08,00:10:08,EDM,2018-03-27,3,3,608.0,CBJ,3.0,0.0,Insurance Goal,2018
3261,1,CBJ,,Thomas Vanek , Ryan Murray,Boone Jenner,22,00:12:39,00:12:39,EDM,2018-03-27,4,1,759.0,CBJ,3.0,1.0,Lead Shrink,2018
3262,1,CBJ,,Artemi Panarin , Zach Werenski,Pierre-Luc Dubois,26,00:13:31,00:13:31,EDM,2018-03-27,5,2,811.0,CBJ,3.0,2.0,Go-Ahead Goal,2018
3263,1,CBJ,,Thomas Vanek , David Savard,Alexander Wennberg,23,00:16:40,00:16:40,EDM,2018-03-27,6,3,1000.0,CBJ,3.0,3.0,Tie,2018
3264,2,CBJ,,Boone Jenner , Thomas Vanek,Alexander Wennberg,12,00:21:38,00:01:38,EDM,2018-03-27,7,4,1298.0,CBJ,3.0,4.0,Go-Ahead Goal,2018
3265,2,CBJ,,Cam Atkinson , Pierre-Luc Dubois,,20,00:26:24,00:06:24,EDM,2018-03-27,8,5,1584.0,CBJ,3.0,5.0,Insurance Goal,2018
3266,2,CBJ,,Thomas Vanek , Boone Jenner,Ian Cole,24,00:35:02,00:15:02,EDM,2018-03-27,9,6,2102.0,CBJ,3.0,6.0,Insurance Goal,2018
3267,3,CBJ,,Markus Nutivaara , Artemi Panarin,,6,00:51:57,00:11:57,EDM,2018-03-27,10,7,3117.0,CBJ,3.0,7.0,Insurance Goal,2018
3276,1,MIN,,Zach Parise ,,,14,00:03:33,00:03:33,MIN,2018-04-02,1,1,213.0,MIN,1.0,0.0,Go-Ahead Goal,2018
3277,2,MIN,,Zach Parise , Jonas Brodin,Mikko Koivu,15,00:28:24,00:08:24,MIN,2018-04-02,2,2,1704.0,MIN,2.0,0.0,Insurance Goal,2018
3278,3,MIN,EN,Joel Eriksson Ek , Charlie Coyle,Daniel Winnik,6,00:59:16,00:19:16,MIN,2018-04-02,3,3,3556.0,MIN,3.0,0.0,Insurance Goal,2018
3290,2,LAK,,Trevor Lewis , Nick Shore,Kyle Clifford,1,00:26:16,00:06:16,LAK,2017-10-05,1,1,1576.0,LAK,1.0,0.0,Go-Ahead Goal,2018
3291,3,LAK,,Tyler Toffoli , Jeff Carter,Tanner Pearson,1,00:57:39,00:17:39,LAK,2017-10-05,2,2,3459.0,LAK,2.0,0.0,Insurance Goal,2018
3304,1,BUF,,Zemgus Girgensons , Jack Eichel,Jason Pominville,1,00:15:45,00:15:45,LAK,2017-10-14,1,1,945.0,LAK,0.0,1.0,Go-Ahead Goal,2018
3305,2,LAK,PP,Dustin Brown , Jeff Carter,Drew Doughty,4,00:27:42,00:07:42,LAK,2017-10-14,2,1,1662.0,LAK,1.0,1.0,Tie,2018
3306,3,LAK,PP,Tyler Toffoli , Jake Muzzin,,2,00:47:09,00:07:09,LAK,2017-10-14,3,2,2829.0,LAK,2.0,1.0,Go-Ahead Goal,2018
3307,3,BUF,,Jack Eichel , Evander Kane,Jason Pominville,2,00:49:06,00:09:06,LAK,2017-10-14,4,2,2946.0,LAK,2.0,2.0,Tie,2018
3308,3,LAK,PP,Drew Doughty , Alec Martinez,Anze Kopitar,1,00:58:00,00:18:00,LAK,2017-10-14,5,3,3480.0,LAK,3.0,2.0,Go-Ahead Goal,2018
3309,3,LAK,EN,Tanner Pearson , Tyler Toffoli,Jeff Carter,1,00:59:47,00:19:47,LAK,2017-10-14,6,4,3587.0,LAK,4.0,2.0,Insurance Goal,2018
3310,1,LAK,,Anze Kopitar , Drew Doughty,Dustin Brown,4,00:12:44,00:12:44,LAK,2017-10-15,1,1,764.0,LAK,1.0,0.0,Go-Ahead Goal,2018
3311,2,NYI,,Josh Bailey , Mathew Barzal,Andrew Ladd,2,00:28:56,00:08:56,LAK,2017-10-15,2,1,1736.0,LAK,1.0,1.0,Tie,2018
3312,2,LAK,PP,Jake Muzzin , Oscar Fantenberg,Tyler Toffoli,1,00:31:32,00:11:32,LAK,2017-10-15,3,2,1892.0,LAK,2.0,1.0,Go-Ahead Goal,2018
3313,3,LAK,SH,Drew Doughty , Anze Kopitar,,2,00:45:44,00:05:44,LAK,2017-10-15,4,3,2744.0,LAK,3.0,1.0,Insurance Goal,2018
3314,3,NYI,,Casey Cizikas , Cal Clutterbuck,Thomas Hickey,3,00:54:20,00:14:20,LAK,2017-10-15,5,2,3260.0,LAK,3.0,2.0,Go-Ahead Goal,2018
3315,1,MTL,,Paul Byron , Phillip Danault,Andrew Shaw,1,00:10:31,00:10:31,LAK,2017-10-18,1,1,631.0,LAK,0.0,1.0,Go-Ahead Goal,2018
3316,1,LAK,PP,Mike Cammalleri , Jake Muzzin,,1,00:17:12,00:17:12,LAK,2017-10-18,2,1,1032.0,LAK,1.0,1.0,Tie,2018
3317,3,LAK,,Adrian Kempe , Trevor Lewis,Mike Cammalleri,1,00:47:34,00:07:34,LAK,2017-10-18,3,2,2854.0,LAK,2.0,1.0,Go-Ahead Goal,2018
3318,3,LAK,,Mike Cammalleri , Adrian Kempe,Tyler Toffoli,2,00:50:17,00:10:17,LAK,2017-10-18,4,3,3017.0,LAK,3.0,1.0,Insurance Goal,2018
3319,3,LAK,,Adrian Kempe , Tanner Pearson,Trevor Lewis,2,00:56:42,00:16:42,LAK,2017-10-18,5,4,3402.0,LAK,4.0,1.0,Insurance Goal,2018
3320,3,LAK,,Adrian Kempe , Mike Cammalleri,,3,00:58:24,00:18:24,LAK,2017-10-18,6,5,3504.0,LAK,5.0,1.0,Insurance Goal,2018
3321,1,CBJ,PP,Nick Foligno , Artemi Panarin,Zach Werenski,2,00:05:43,00:05:43,CBJ,2017-10-21,1,1,343.0,LAK,1.0,0.0,Go-Ahead Goal,2018
3322,1,LAK,,Anze Kopitar , Dustin Brown,Jake Muzzin,5,00:06:51,00:06:51,CBJ,2017-10-21,2,1,411.0,LAK,1.0,1.0,Tie,2018
3323,1,LAK,,Trevor Lewis , Mike Cammalleri,,2,00:07:33,00:07:33,CBJ,2017-10-21,3,2,453.0,LAK,1.0,2.0,Go-Ahead Goal,2018
3324,1,CBJ,,Oliver Bjorkstrand , David Savard,Nick Foligno,1,00:08:00,00:08:00,CBJ,2017-10-21,4,2,480.0,LAK,2.0,2.0,Tie,2018
3325,1,CBJ,,Matt Calvert , Josh Anderson,Jack Johnson,1,00:14:02,00:14:02,CBJ,2017-10-21,5,3,842.0,LAK,3.0,2.0,Go-Ahead Goal,2018
3326,2,LAK,,Jake Muzzin , Alex Iafallo,Anze Kopitar,2,00:20:40,00:00:40,CBJ,2017-10-21,6,3,1240.0,LAK,3.0,3.0,Tie,2018
3327,2,LAK,,Drew Doughty , Dustin Brown,Derek Forbort,3,00:23:59,00:03:59,CBJ,2017-10-21,7,4,1439.0,LAK,3.0,4.0,Go-Ahead Goal,2018
3328,2,CBJ,,Sonny Milano ,,,5,00:35:15,00:15:15,CBJ,2017-10-21,8,4,2115.0,LAK,4.0,4.0,Tie,2018
3329,3,LAK,,Anze Kopitar , Dustin Brown,Alex Iafallo,6,00:57:46,00:17:46,CBJ,2017-10-21,9,5,3466.0,LAK,4.0,5.0,Go-Ahead Goal,2018
3330,3,LAK,EN,Dustin Brown , Jake Muzzin,,5,00:58:27,00:18:27,CBJ,2017-10-21,10,6,3507.0,LAK,4.0,6.0,Insurance Goal,2018
3331,1,TOR,,Matt Martin , Roman Polak,Mitch Marner,1,00:05:46,00:05:46,TOR,2017-10-23,1,1,346.0,TOR,1.0,0.0,Go-Ahead Goal,2018
3332,2,TOR,PP,Tyler Bozak , James van Riemsdyk,Mitch Marner,2,00:34:44,00:14:44,TOR,2017-10-23,2,2,2084.0,TOR,2.0,0.0,Insurance Goal,2018
3333,2,LAK,,Adrian Kempe , Trevor Lewis,Drew Doughty,4,00:35:42,00:15:42,TOR,2017-10-23,3,1,2142.0,TOR,2.0,1.0,Go-Ahead Goal,2018
3334,3,TOR,,Patrick Marleau , Morgan Rielly,Nazem Kadri,4,00:42:54,00:02:54,TOR,2017-10-23,4,3,2574.0,TOR,3.0,1.0,Insurance Goal,2018
3335,3,LAK,SH,Trevor Lewis ,,,3,00:52:19,00:12:19,TOR,2017-10-23,5,2,3139.0,TOR,3.0,2.0,Go-Ahead Goal,2018
3336,1,LAK,,Alec Martinez , Adrian Kempe,,1,00:00:24,00:00:24,OTT,2017-10-24,1,1,24.0,Shootout,0.0,1.0,Go-Ahead Goal,2018
3337,1,OTT,,Dion Phaneuf , Mike Hoffman,Jean-Gabriel Pageau,2,00:06:09,00:06:09,OTT,2017-10-24,2,1,369.0,Shootout,1.0,1.0,Tie,2018
3338,3,OTT,SH,Nate Thompson , Tom Pyatt,,2,00:46:36,00:06:36,OTT,2017-10-24,3,2,2796.0,Shootout,2.0,1.0,Go-Ahead Goal,2018
3339,3,LAK,,Adrian Kempe ,,,5,00:58:14,00:18:14,OTT,2017-10-24,4,2,3494.0,Shootout,2.0,2.0,Tie,2018
3340,1,LAK,,Adrian Kempe , Derek Forbort,,6,00:18:59,00:18:59,MTL,2017-10-26,1,1,1139.0,LAK,0.0,1.0,Go-Ahead Goal,2018
3341,1,LAK,,Tyler Toffoli ,,,3,00:19:10,00:19:10,MTL,2017-10-26,2,2,1150.0,LAK,0.0,2.0,Insurance Goal,2018
3342,2,LAK,,Anze Kopitar , Jake Muzzin,,7,00:34:35,00:14:35,MTL,2017-10-26,3,3,2075.0,LAK,0.0,3.0,Insurance Goal,2018
3343,3,LAK,,Kurtis MacDermid , Drew Doughty,Adrian Kempe,1,00:43:58,00:03:58,MTL,2017-10-26,4,4,2638.0,LAK,0.0,4.0,Insurance Goal,2018
3344,1,BOS,,Brad Marchand , Charlie McAvoy,Anders Bjork,7,00:05:27,00:05:27,BOS,2017-10-28,1,1,327.0,LAK,1.0,0.0,Go-Ahead Goal,2018
3345,1,LAK,,Tyler Toffoli ,,,4,00:09:01,00:09:01,BOS,2017-10-28,2,1,541.0,LAK,1.0,1.0,Tie,2018
3346,OT1,LAK,,Tyler Toffoli , Anze Kopitar,,5,01:04:59,00:04:59,BOS,2017-10-28,3,2,3899.0,LAK,1.0,2.0,Go-Ahead Goal,2018
3347,2,STL,,Vladimir Tarasenko , Jaden Schwartz,,6,00:27:25,00:07:25,STL,2017-10-30,1,1,1645.0,STL,1.0,0.0,Go-Ahead Goal,2018
3348,2,STL,,Jaden Schwartz , Brayden Schenn,Vladimir Tarasenko,8,00:30:17,00:10:17,STL,2017-10-30,2,2,1817.0,STL,2.0,0.0,Insurance Goal,2018
3349,2,LAK,,Tanner Pearson , Alec Martinez,,2,00:33:20,00:13:20,STL,2017-10-30,3,1,2000.0,STL,2.0,1.0,Go-Ahead Goal,2018
3350,2,STL,,Carl Gunnarsson , Scottie Upshall,Kyle Brodziak,3,00:36:19,00:16:19,STL,2017-10-30,4,3,2179.0,STL,3.0,1.0,Insurance Goal,2018
3351,2,LAK,PP,Dustin Brown , Drew Doughty,Anze Kopitar,6,00:37:17,00:17:17,STL,2017-10-30,5,2,2237.0,STL,3.0,2.0,Go-Ahead Goal,2018
3352,3,STL,EN,Vladimir Sobotka , Alex Pietrangelo,Alex Steen,2,00:58:55,00:18:55,STL,2017-10-30,6,4,3535.0,STL,4.0,2.0,Insurance Goal,2018
3353,1,LAK,,Michael Amadio , Tanner Pearson,,1,00:02:34,00:02:34,LAK,2017-11-02,1,1,154.0,LAK,1.0,0.0,Go-Ahead Goal,2018
3354,1,LAK,PP,Mike Cammalleri , Dustin Brown,Anze Kopitar,3,00:04:58,00:04:58,LAK,2017-11-02,2,2,298.0,LAK,2.0,0.0,Insurance Goal,2018
3355,1,LAK,,Trevor Lewis , Nick Shore,Mike Cammalleri,4,00:19:24,00:19:24,LAK,2017-11-02,3,3,1164.0,LAK,3.0,0.0,Insurance Goal,2018
3356,2,LAK,PP,Tyler Toffoli , Tanner Pearson,Jake Muzzin,6,00:34:31,00:14:31,LAK,2017-11-02,4,4,2071.0,LAK,4.0,0.0,Insurance Goal,2018
3357,2,LAK,,Tyler Toffoli , Adrian Kempe,Tanner Pearson,7,00:36:32,00:16:32,LAK,2017-11-02,5,5,2192.0,LAK,5.0,0.0,Insurance Goal,2018
3358,2,TOR,,Auston Matthews ,,,10,00:37:50,00:17:50,LAK,2017-11-02,6,1,2270.0,LAK,5.0,1.0,Lead Shrink,2018
3359,2,TOR,,Morgan Rielly , Auston Matthews,Zach Hyman,2,00:39:57,00:19:57,LAK,2017-11-02,7,2,2397.0,LAK,5.0,2.0,Lead Shrink,2018
3360,3,TOR,PP,Connor Brown , Jake Gardiner,William Nylander,5,00:48:00,00:08:00,LAK,2017-11-02,8,3,2880.0,LAK,5.0,3.0,Lead Shrink,2018
3361,1,NSH,,Miikka Salomaki , Yannick Weber,Calle Jarnkrok,1,00:09:12,00:09:12,LAK,2017-11-04,1,1,552.0,NSH,0.0,1.0,Go-Ahead Goal,2018
3362,1,NSH,,P.K. Subban , Scott Hartnell,Ryan Johansen,3,00:10:06,00:10:06,LAK,2017-11-04,2,2,606.0,NSH,0.0,2.0,Insurance Goal,2018
3363,2,NSH,,Craig Smith , Filip Forsberg,,4,00:24:47,00:04:47,LAK,2017-11-04,3,3,1487.0,NSH,0.0,3.0,Insurance Goal,2018
3364,3,LAK,,Alex Iafallo , Anze Kopitar,Tyler Toffoli,1,00:40:16,00:00:16,LAK,2017-11-04,4,1,2416.0,NSH,1.0,3.0,Lead Shrink,2018
3365,3,LAK,,Christian Folin , Derek Forbort,Tanner Pearson,1,00:45:20,00:05:20,LAK,2017-11-04,5,2,2720.0,NSH,2.0,3.0,Go-Ahead Goal,2018
3366,3,LAK,PP,Alec Martinez , Drew Doughty,Anze Kopitar,2,00:52:16,00:12:16,LAK,2017-11-04,6,3,3136.0,NSH,3.0,3.0,Tie,2018
3367,1,NSH,,Viktor Arvidsson , Calle Jarnkrok,,5,00:04:40,00:04:40,LAK,2017-11-04,7,4,280.0,NSH,3.0,4.0,Go-Ahead Goal,2018
3375,1,TBL,,Nikita Kucherov , Steven Stamkos,Slater Koekkoek,16,00:09:27,00:09:27,LAK,2017-11-09,1,1,567.0,TBL,0.0,1.0,Go-Ahead Goal,2018
3376,1,TBL,,Alex Killorn , Dan Girardi,Tyler Johnson,2,00:10:01,00:10:01,LAK,2017-11-09,2,2,601.0,TBL,0.0,2.0,Insurance Goal,2018
3377,1,TBL,,Victor Hedman , Yanni Gourde,Ondrej Palat,2,00:10:35,00:10:35,LAK,2017-11-09,3,3,635.0,TBL,0.0,3.0,Insurance Goal,2018
3378,1,TBL,PP,Steven Stamkos , Alex Killorn,Nikita Kucherov,8,00:11:29,00:11:29,LAK,2017-11-09,4,4,689.0,TBL,0.0,4.0,Insurance Goal,2018
3379,2,LAK,,Tyler Toffoli , Anze Kopitar,Jake Muzzin,8,00:37:31,00:17:31,LAK,2017-11-09,5,1,2251.0,TBL,1.0,4.0,Lead Shrink,2018
3380,3,LAK,,Oscar Fantenberg , Dustin Brown,,1,00:48:39,00:08:39,LAK,2017-11-09,6,2,2919.0,TBL,2.0,4.0,Lead Shrink,2018
3381,3,TBL,,Vladislav Namestnikov , Victor Hedman,Nikita Kucherov,8,00:52:59,00:12:59,LAK,2017-11-09,7,5,3179.0,TBL,2.0,5.0,Insurance Goal,2018
3390,1,BOS,,Charlie McAvoy , Patrice Bergeron,,2,00:16:06,00:16:06,LAK,2017-11-16,1,1,966.0,BOS,0.0,1.0,Go-Ahead Goal,2018
3391,2,LAK,PP,Drew Doughty , Jussi Jokinen,Anze Kopitar,4,00:24:33,00:04:33,LAK,2017-11-16,2,1,1473.0,BOS,1.0,1.0,Tie,2018
3392,2,BOS,,Zdeno Chara , Paul Postma,Danton Heinen,2,00:33:16,00:13:16,LAK,2017-11-16,3,2,1996.0,BOS,1.0,2.0,Go-Ahead Goal,2018
3393,1,LAK,,Tyler Toffoli , Drew Doughty,Dustin Brown,9,00:08:14,00:08:14,LAK,2017-11-18,1,1,494.0,LAK,1.0,0.0,Go-Ahead Goal,2018
3394,3,LAK,,Jonny Brodzinski , Nic Dowd,Jussi Jokinen,1,00:42:23,00:02:23,LAK,2017-11-18,2,2,2543.0,LAK,2.0,0.0,Insurance Goal,2018
3395,3,LAK,,Andy Andreoff , Tyler Toffoli,Adrian Kempe,1,00:55:19,00:15:19,LAK,2017-11-18,3,3,3319.0,LAK,3.0,0.0,Insurance Goal,2018
3396,3,LAK,EN,Trevor Lewis , Tanner Pearson,Nick Shore,5,00:57:07,00:17:07,LAK,2017-11-18,4,4,3427.0,LAK,4.0,0.0,Insurance Goal,2018
3403,1,WPG,,Adam Lowry , Andrew Copp,Steve Mason,3,00:19:52,00:19:52,LAK,2017-11-22,1,1,1192.0,WPG,0.0,1.0,Go-Ahead Goal,2018
3404,2,WPG,PP,Patrik Laine , Nikolaj Ehlers,Mathieu Perreault,11,00:39:01,00:19:01,LAK,2017-11-22,2,2,2341.0,WPG,0.0,2.0,Insurance Goal,2018
3405,3,LAK,PP,Tyler Toffoli , Oscar Fantenberg,Anze Kopitar,10,00:45:26,00:05:26,LAK,2017-11-22,3,1,2726.0,WPG,1.0,2.0,Go-Ahead Goal,2018
3413,1,DET,,Mike Green , Frans Nielsen,Darren Helm,2,00:14:12,00:14:12,DET,2017-11-28,1,1,852.0,LAK,1.0,0.0,Go-Ahead Goal,2018
3414,2,LAK,,Dustin Brown , Anze Kopitar,Christian Folin,10,00:37:43,00:17:43,DET,2017-11-28,2,1,2263.0,LAK,1.0,1.0,Tie,2018
3415,2,LAK,PP,Anze Kopitar , Drew Doughty,Alec Martinez,11,00:39:53,00:19:53,DET,2017-11-28,3,2,2393.0,LAK,1.0,2.0,Go-Ahead Goal,2018
3416,3,LAK,,Adrian Kempe , Marian Gaborik,,8,00:40:58,00:00:58,DET,2017-11-28,4,3,2458.0,LAK,1.0,3.0,Insurance Goal,2018
3417,3,LAK,,Anze Kopitar , Drew Doughty,Jake Muzzin,12,00:52:17,00:12:17,DET,2017-11-28,5,4,3137.0,LAK,1.0,4.0,Insurance Goal,2018
3418,1,WSH,,Evgeny Kuznetsov , Dmitry Orlov,,7,00:04:04,00:04:04,WSH,2017-11-30,1,1,244.0,LAK,1.0,0.0,Go-Ahead Goal,2018
3419,1,LAK,,Marian Gaborik , Trevor Lewis,Adrian Kempe,1,00:11:08,00:11:08,WSH,2017-11-30,2,1,668.0,LAK,1.0,1.0,Tie,2018
3420,2,WSH,,Evgeny Kuznetsov ,,,8,00:21:23,00:01:23,WSH,2017-11-30,3,2,1283.0,LAK,2.0,1.0,Go-Ahead Goal,2018
3421,2,LAK,,Jonny Brodzinski , Kurtis MacDermid,,2,00:30:01,00:10:01,WSH,2017-11-30,4,2,1801.0,LAK,2.0,2.0,Tie,2018
3422,2,LAK,,Jussi Jokinen , Trevor Lewis,,1,00:30:10,00:10:10,WSH,2017-11-30,5,3,1810.0,LAK,2.0,3.0,Go-Ahead Goal,2018
3423,3,LAK,EN,Marian Gaborik ,,,2,00:59:17,00:19:17,WSH,2017-11-30,6,4,3557.0,LAK,2.0,4.0,Insurance Goal,2018
3424,3,LAK,EN,Tyler Toffoli , Tanner Pearson,Nick Shore,11,00:59:56,00:19:56,WSH,2017-11-30,7,5,3596.0,LAK,2.0,5.0,Insurance Goal,2018
3425,1,LAK,,Tyler Toffoli , Nick Shore,Tanner Pearson,12,00:01:43,00:01:43,STL,2017-12-01,1,1,103.0,LAK,0.0,1.0,Go-Ahead Goal,2018
3426,1,LAK,,Anze Kopitar , Alex Iafallo,Jake Muzzin,13,00:06:12,00:06:12,STL,2017-12-01,2,2,372.0,LAK,0.0,2.0,Insurance Goal,2018
3427,2,STL,PP,Patrik Berglund , Colton Parayko,Vince Dunn,1,00:35:17,00:15:17,STL,2017-12-01,3,1,2117.0,LAK,1.0,2.0,Go-Ahead Goal,2018
3428,2,LAK,,Adrian Kempe , Alec Martinez,Drew Doughty,9,00:38:56,00:18:56,STL,2017-12-01,4,3,2336.0,LAK,1.0,3.0,Insurance Goal,2018
3429,3,LAK,,Tyler Toffoli , Tanner Pearson,Jake Muzzin,13,00:50:54,00:10:54,STL,2017-12-01,5,4,3054.0,LAK,1.0,4.0,Insurance Goal,2018
3430,3,LAK,,Christian Folin , Dustin Brown,Anze Kopitar,2,00:49:29,00:09:29,CHI,2017-12-03,1,1,2969.0,LAK,0.0,1.0,Go-Ahead Goal,2018
3431,3,LAK,EN,Dustin Brown , Tanner Pearson,Derek Forbort,11,00:57:57,00:17:57,CHI,2017-12-03,2,2,3477.0,LAK,0.0,2.0,Insurance Goal,2018
3432,3,CHI,,Jonathan Toews , Brent Seabrook,,7,00:58:14,00:18:14,CHI,2017-12-03,3,1,3494.0,LAK,1.0,2.0,Go-Ahead Goal,2018
3433,3,LAK,EN,Anze Kopitar ,,,14,00:59:08,00:19:08,CHI,2017-12-03,4,3,3548.0,LAK,1.0,3.0,Insurance Goal,2018
3434,2,MIN,,Charlie Coyle , Chris Stewart,Daniel Winnik,2,00:30:30,00:10:30,LAK,2017-12-05,1,1,1830.0,LAK,0.0,1.0,Go-Ahead Goal,2018
3435,2,LAK,,Jake Muzzin , Drew Doughty,Nick Shore,3,00:34:24,00:14:24,LAK,2017-12-05,2,1,2064.0,LAK,1.0,1.0,Tie,2018
3436,2,MIN,,Tyler Ennis , Zack Mitchell,Matt Cullen,5,00:35:34,00:15:34,LAK,2017-12-05,3,2,2134.0,LAK,1.0,2.0,Go-Ahead Goal,2018
3437,3,LAK,,Marian Gaborik , Anze Kopitar,Dustin Brown,3,00:44:35,00:04:35,LAK,2017-12-05,4,2,2675.0,LAK,2.0,2.0,Tie,2018
3438,3,LAK,,Adrian Kempe , Jake Muzzin,Drew Doughty,10,00:52:38,00:12:38,LAK,2017-12-05,5,3,3158.0,LAK,3.0,2.0,Go-Ahead Goal,2018
3439,3,LAK,,Marian Gaborik , Anze Kopitar,,4,00:54:00,00:14:00,LAK,2017-12-05,6,4,3240.0,LAK,4.0,2.0,Insurance Goal,2018
3440,3,LAK,PPEN,Anze Kopitar , Alec Martinez,Drew Doughty,15,00:59:04,00:19:04,LAK,2017-12-05,7,5,3544.0,LAK,5.0,2.0,Insurance Goal,2018
3441,1,LAK,,Tanner Pearson , Tyler Toffoli,,5,00:14:41,00:14:41,LAK,2017-12-07,1,1,881.0,LAK,1.0,0.0,Go-Ahead Goal,2018
3442,1,OTT,PP,Matt Duchene , Bobby Ryan,Erik Karlsson,6,00:16:24,00:16:24,LAK,2017-12-07,2,1,984.0,LAK,1.0,1.0,Tie,2018
3443,2,LAK,,Alex Iafallo , Dustin Brown,Drew Doughty,2,00:25:18,00:05:18,LAK,2017-12-07,3,2,1518.0,LAK,2.0,1.0,Go-Ahead Goal,2018
3444,2,OTT,,Jean-Gabriel Pageau , Ben Harpur,,3,00:28:08,00:08:08,LAK,2017-12-07,4,2,1688.0,LAK,2.0,2.0,Tie,2018
3445,3,LAK,,Dustin Brown , Christian Folin,Anze Kopitar,12,00:56:32,00:16:32,LAK,2017-12-07,5,3,3392.0,LAK,3.0,2.0,Go-Ahead Goal,2018
3446,3,OTT,,Ryan Dzingel , Matt Duchene,Mike Hoffman,9,00:59:50,00:19:50,LAK,2017-12-07,6,3,3590.0,LAK,3.0,3.0,Tie,2018
3447,1,LAK,,Drew Doughty , Anze Kopitar,,5,00:00:32,00:00:32,LAK,2017-12-07,7,4,32.0,LAK,4.0,3.0,Go-Ahead Goal,2018
3448,2,LAK,,Tyler Toffoli , Anze Kopitar,Tanner Pearson,14,00:26:27,00:06:27,LAK,2017-12-09,1,1,1587.0,LAK,1.0,0.0,Go-Ahead Goal,2018
3449,2,LAK,,Anze Kopitar , Tyler Toffoli,Christian Folin,16,00:29:16,00:09:16,LAK,2017-12-09,2,2,1756.0,LAK,2.0,0.0,Insurance Goal,2018
3450,3,CAR,PP,Victor Rask , Teuvo Teravainen,,6,00:53:03,00:13:03,LAK,2017-12-09,3,1,3183.0,LAK,2.0,1.0,Go-Ahead Goal,2018
3451,3,CAR,,Elias Lindholm , Derek Ryan,Brock McGinn,8,00:57:38,00:17:38,LAK,2017-12-09,4,2,3458.0,LAK,2.0,2.0,Tie,2018
3452,1,LAK,,Tanner Pearson , Jake Muzzin,Jonathan Quick,6,00:04:40,00:04:40,LAK,2017-12-09,5,3,280.0,LAK,3.0,2.0,Go-Ahead Goal,2018
3453,1,NJD,,Travis Zajac , Brian Gibbons,Blake Coleman,2,00:13:44,00:13:44,NJD,2017-12-12,1,1,824.0,NJD,1.0,0.0,Go-Ahead Goal,2018
3454,1,NJD,PP,Taylor Hall , Jesper Bratt,Will Butcher,10,00:16:14,00:16:14,NJD,2017-12-12,2,2,974.0,NJD,2.0,0.0,Insurance Goal,2018
3455,2,NJD,,Taylor Hall ,,,11,00:35:42,00:15:42,NJD,2017-12-12,3,3,2142.0,NJD,3.0,0.0,Insurance Goal,2018
3456,2,NJD,,Brian Boyle , Stefan Noesen,Jimmy Hayes,6,00:37:04,00:17:04,NJD,2017-12-12,4,4,2224.0,NJD,4.0,0.0,Insurance Goal,2018
3457,3,LAK,,Torrey Mitchell , Alec Martinez,,1,00:52:04,00:12:04,NJD,2017-12-12,5,1,3124.0,NJD,4.0,1.0,Lead Shrink,2018
3458,3,NJD,SH,Brian Gibbons ,,,12,00:59:49,00:19:49,NJD,2017-12-12,6,5,3589.0,NJD,5.0,1.0,Insurance Goal,2018
3459,1,NYR,PP,Chris Kreider , Kevin Shattenkirk,David Desharnais,11,00:10:23,00:10:23,NYR,2017-12-15,1,1,623.0,NYR,1.0,0.0,Go-Ahead Goal,2018
3460,2,LAK,,Marian Gaborik , Jussi Jokinen,,5,00:23:46,00:03:46,NYR,2017-12-15,2,1,1426.0,NYR,1.0,1.0,Tie,2018
3461,2,NYR,,Kevin Hayes , Ryan McDonagh,Michael Grabner,7,00:34:43,00:14:43,NYR,2017-12-15,3,2,2083.0,NYR,2.0,1.0,Go-Ahead Goal,2018
3462,3,LAK,,Torrey Mitchell , Marian Gaborik,Jussi Jokinen,2,00:47:59,00:07:59,NYR,2017-12-15,4,2,2879.0,NYR,2.0,2.0,Tie,2018
